School_Number,Classroom_Number,Time_Intervals,Date,Time ,Season ,Mode,Floor,Room_Orientation,Occupant_Num,TypeOfActivity,JustOccupiedOrnot,FillingQ,Temperature_Operative,TcomfortCENMode,Lower_Margin,MetabolicRate,Weight,Height,BodySurfaceArea,NumberOfStudents,NumOfStudentsDrinking,NumOfStudentsFanning,WithoutJumperOrCardigan,ClassroomArea,ClassroomHeight,ClassroomVolume,DepthtoHeightRatio,OpenningToClassroomArea,WindowAreatoClassroomRatio,TypeOfWindow,TypeofBlindShade,NumberofOperableBlindsShades,TypeofInternalDoor,VentilationType,VentilationFan,AreaOfOperableWindows2,TotalOperableAreas,AreaOfNonOperableWindow,AreaofDoorGlazing,TotalAreaofGlazing,NumberofOperableWindows,WindowGlazing,TypeOfWindowOperation,MinimumHeightOfOperableWindowSill,OpeningToWallRatio,PercentOfOpenWindow,AreaofOpenWindows,AreaofDoorOpen,TotalOpenArea,AreaofExteriorDoorOpening,AreaOfOperableWindows,TotalOperableArea,PercentOfOpenAreas,NumberofSlightlyOpenLargeWindows,NumberoffullyOpenSmallWindows,NumberofSlightlyOpenSamallWindows,NumberofOpenSmallWindows,TotalnumberOfOpenWindows,TotalNumberofWindowAdjustment,ReasonForAdjustment2,WhoDidAdjustment,BlindState,PercentOfClosedBlinds,ReasonForAdjustment,TotalNumberofBlindAdjustment,WhoDidAdjustment2,ExteriorShade,InteriorDoorState,ReasonForAdjustment3,WhoDidAdjustment3,ExteriorDoorState,ReasonForAdjustment5,WhoDidAdjustment5,StateOfConnectingDoor,HeatingSystem,FanOrCoolingSystem,ReasonForAdjustment4,WhoDidAdjustment4,Lights,Temperature_Air,Temperature_Radiant,Temperature_Operative,Temperature_Outdoor_Mean,Air_Speed,Relative_Humidity,CO2,CO2_Exterior,Temperature_Air_Outdoor,Relative_Humidity_Outdoor,Air_Speed_Outdoor,RainOrSnow,K,VCO2,Gpcm3s,GequalsnGp,GeForAdults,TotalGe,OccupantDensitym2,OccupantDensitym3,TcomfortG,TcomfortCENTrm,UpperMargin
1,1.02,1.02,7/17/2017,10:00:00,1,1,2,6,1,1,1,2,25.7,24.24,22.24,58,31.5,138.5,1.1,25,0,0,18,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,2,0,2,5,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,2,1,3,6,2,25.5,25.9,25.7,16.5,0.075,40.4,899.1,420,20.9,58,3.5,2,10.331,12.294,3.442,86.060,11.600,97.660,2.400,7.680,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,09:50:00,1,1,2,6,1,1,1,2,25.65,24.24,22.24,58,31.5,138.5,1.1,25,0,0,18,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,2,0,2,5,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,2,1,3,6,2,25.5,25.8,25.65,16.5,0.054,41.4,920.9,420,20.7,59,2.5,2,10.330,12.292,3.442,86.045,11.600,97.645,2.400,7.680,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,11:00:00,1,1,2,6,1,1,1,2,26.15,24.24,22.24,58,31.5,138.5,1.1,25,0,2,24,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,2,0,2,5,5,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,26,26.3,26.15,16.5,0.039,45.6,922.4,420,22.4,52,3.5,2,10.347,12.313,3.448,86.189,11.600,97.789,2.400,7.680,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,11:10:00,1,1,2,6,1,1,1,2,26.55,24.24,22.24,58,31.5,138.5,1.1,25,0,0,24,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,44,3.52,0,3.52,0,8,8,44,1,2,0,1,5,8,1,1,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,1,1,2,26.5,26.6,26.55,16.5,0.225,45.7,1018.1,420,22.7,52,3.5,2,10.361,12.329,3.452,86.305,11.600,97.905,2.400,7.680,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,11:20:00,1,1,2,6,1,1,1,2,26.6,24.24,22.24,58,31.5,138.5,1.1,25,0,0,24,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,44,3.52,0,3.52,0,8,8,44,0,1,0,1,3,8,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,26.5,26.7,26.6,16.5,0.194,44.9,1033.8,420,22.9,53,4.3,2,10.362,12.331,3.453,86.319,11.600,97.919,2.400,7.680,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,11:30:00,1,1,2,6,1,1,1,2,26.6,24.24,22.24,58,31.5,138.5,1.1,25,0,0,24,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,0,0.00,0,0.00,0,8,8,0,0,0,0,0,3,11,3,1,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,26.5,26.7,26.6,16.5,0.144,44.9,1077.6,420,23,50,4.3,2,10.362,12.331,3.453,86.319,11.600,97.919,2.400,7.680,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,11:40:00,1,1,2,6,1,1,1,2,27,24.24,22.24,58,31.5,138.5,1.1,25,0,0,24,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,0,15,1,1,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,27,27,27,16.5,0.139,44.9,1227,420,23.4,51,4.3,2,10.376,12.348,3.457,86.434,11.600,98.034,2.400,7.680,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,11:50:00,1,1,2,6,1,1,1,2,27.05,24.24,22.24,58,31.5,138.5,1.1,25,0,0,24,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,27,27.1,27.05,16.5,0.12,44.3,1241.1,420,23.3,50,5.2,2,10.378,12.350,3.458,86.449,11.600,98.049,2.400,7.680,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,12:00:00,1,1,2,6,1,1,1,1,27.1,24.24,22.24,58,31.5,138.5,1.1,25,0,0,24,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,27,27.2,27.1,16.5,0.157,44.1,1286.3,420,23.6,51,5.2,2,10.380,12.352,3.459,86.463,11.600,98.063,2.400,7.680,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,09:30:00,1,1,2,6,6,3,2,2,25.25,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,2,0,2,5,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,2,1,3,6,2,25.5,25,25.25,16.5,0.062,41.9,629,420,20,58,2.5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,10:40:00,1,1,2,6,3,3,2,2,25.85,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,2,0,2,5,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,2,1,3,6,2,26,25.7,25.85,16.5,0.057,41.3,646.8,420,22,54,5.2,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,09:20:00,1,1,2,6,6,3,2,2,25.3,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,2,0,2,5,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,2,1,3,6,2,25.5,25.1,25.3,16.5,0.054,42.4,680.1,420,19.6,58,2.5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,09:10:00,1,1,2,6,6,3,2,2,25.35,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,2,0,2,5,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,2,1,3,6,2,25.5,25.2,25.35,16.5,0.033,43.8,699.3,420,19.3,59,2.5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.55,24.24,26.24
1,1.02,1.02,7/17/2017,10:30:00,1,1,2,6,3,3,2,2,25.9,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,2,0,2,5,5,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,2,1,3,6,2,26,25.8,25.9,16.5,0.057,41.1,754.8,420,21.9,55,3.5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.55,24.24,26.24
1,1.02,1.03,7/17/2017,13:10:00,1,1,2,6,1,2,1,2,27.15,24.24,22.24,79,31.5,138.5,1.1,25,23,12,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,4,1,1,2,27,27.3,27.15,16.5,0.13,44.7,733.7,420,24.7,48,4.3,2,14.140,16.827,4.712,117.788,11.600,129.388,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,15:00:00,1,1,2,6,1,1,1,1,28.1,24.24,22.24,58,31.5,138.5,1.1,25,0,0,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,5,16,7,6,3,36,3,1,6,2,2,5,6,3,5,6,3,2,4,3,6,2,28,28.2,28.1,16.5,0.133,41.5,840.3,420,24.9,53,5.2,2,10.414,12.393,3.470,86.751,11.600,98.351,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,15:10:00,1,1,2,6,1,2,1,2,28.1,24.24,22.24,79,31.5,138.5,1.1,25,4,0,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,5,16,7,6,3,36,3,1,6,2,2,5,6,3,5,6,3,2,4,3,6,2,28,28.2,28.1,16.5,0.071,42.7,872.8,420,24.8,51,6,2,14.185,16.880,4.726,118.161,11.600,129.761,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,14:40:00,1,1,2,6,1,1,1,2,27.65,24.24,22.24,58,31.5,138.5,1.1,25,0,0,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,5,16,7,6,3,36,3,1,6,2,2,5,6,3,5,6,3,2,4,3,6,2,27.5,27.8,27.65,16.5,0.088,42.4,908,420,24.9,52,6,2,10.399,12.375,3.465,86.622,11.600,98.222,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,14:10:00,1,1,2,6,1,1,1,2,27.6,24.24,22.24,58,31.5,138.5,1.1,25,0,1,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,5,16,7,6,3,36,3,1,6,2,2,5,6,3,5,6,3,2,4,3,6,2,27.5,27.7,27.6,16.5,0.114,42.9,920.9,420,24.8,51,4.3,2,10.397,12.372,3.464,86.607,11.600,98.207,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,14:20:00,1,1,2,6,1,1,1,2,27.6,24.24,22.24,58,31.5,138.5,1.1,25,0,0,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,5,16,7,6,3,36,3,1,6,2,2,5,6,3,5,6,3,2,4,3,6,2,27.5,27.7,27.6,16.5,0.091,42.4,936.2,420,24.7,51,5.2,2,10.397,12.372,3.464,86.607,11.600,98.207,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,14:30:00,1,1,2,6,1,1,1,2,27.6,24.24,22.24,58,31.5,138.5,1.1,25,0,1,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,5,16,7,6,3,36,3,1,6,2,2,5,6,3,5,6,3,2,4,3,6,2,27.5,27.7,27.6,16.5,0.108,42.3,944.8,420,24.9,51,5.2,2,10.397,12.372,3.464,86.607,11.600,98.207,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,14:50:00,1,1,2,6,1,1,1,2,27.8,24.24,22.24,58,31.5,138.5,1.1,25,0,0,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,5,16,7,6,3,36,3,1,6,2,2,5,6,3,5,6,3,2,4,3,6,2,27.5,28.1,27.8,16.5,0.137,41.7,968.9,420,24.8,52,6,2,10.404,12.381,3.467,86.665,11.600,98.265,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,13:20:00,1,1,2,6,1,2,1,2,27.55,24.24,22.24,79,31.5,138.5,1.1,25,5,0,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,1,2,2,3,5,6,3,2,1,2,4,2,27.5,27.6,27.55,16.5,0.159,44.7,991,420,24.6,48,5.2,2,14.159,16.849,4.718,117.945,11.600,129.545,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,14:00:00,1,1,2,6,1,1,1,2,27.6,24.24,22.24,58,31.5,138.5,1.1,25,2,0,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,5,16,7,6,3,36,3,1,6,2,2,5,6,3,5,6,3,2,4,3,6,2,27.5,27.7,27.6,16.5,0.11,42.2,1062.7,420,24.7,50,6,2,10.397,12.372,3.464,86.607,11.600,98.207,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,13:30:00,1,1,2,6,1,1,1,2,27.65,24.24,22.24,58,31.5,138.5,1.1,25,0,0,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,1,5,6,3,5,6,3,2,4,1,4,2,27.5,27.8,27.65,16.5,0.124,46,1078.2,420,24.6,49,6,2,10.399,12.375,3.465,86.622,11.600,98.222,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,13:40:00,1,1,2,6,1,1,1,2,27.65,24.24,22.24,58,31.5,138.5,1.1,25,0,0,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,4,16,1,1,3,36,1,1,1,2,1,5,6,3,5,6,3,2,4,3,6,2,27.5,27.8,27.65,16.5,0.074,45.5,1104.8,420,24.7,49,5.2,2,10.399,12.375,3.465,86.622,11.600,98.222,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,13:50:00,1,1,2,6,1,1,1,2,27.6,24.24,22.24,58,31.5,138.5,1.1,25,0,0,25,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,5,16,7,6,3,36,3,1,6,2,2,1,1,3,5,6,3,2,4,3,6,2,27.5,27.7,27.6,16.5,0.143,44.7,1151.3,420,24.8,49,7,2,10.397,12.372,3.464,86.607,11.600,98.207,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,12:10:00,1,1,2,6,1,1,1,2,27.15,24.24,22.24,58,31.5,138.5,1.1,25,2,0,24,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,27,27.3,27.15,16.5,0.192,44.5,1286.6,420,23.8,49,4.3,2,10.381,12.354,3.459,86.477,11.600,98.077,2.400,7.680,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,13:00:00,1,1,2,6,4,3,2,2,27.05,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,27,27.1,27.05,16.5,0.009,40.4,673.2,420,24.6,50,5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,12:50:00,1,1,2,6,4,3,2,2,27,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,27,27,27,16.5,0.045,40.8,770.2,420,24.1,51,5.2,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,15:20:00,1,1,2,6,7,3,2,2,28,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,66,5.28,0,5.28,0,8,8,66,1,1,1,2,5,16,7,6,3,36,3,1,6,2,1,4,1,3,5,6,3,2,4,3,6,2,28,28,28,16.5,0.101,42,851,420,24.8,52,4.3,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,12:40:00,1,1,2,6,4,3,2,2,27,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,27,27,27,16.5,0.015,41.7,884.7,420,24.1,51,5.2,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,12:30:00,1,1,2,6,4,3,2,2,27,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,3,6,2,27,27,27,16.5,0.04,42,1038.3,420,23.8,50,6,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.83,24.24,26.24
1,1.02,1.03,7/17/2017,12:20:00,1,1,2,6,4,3,2,2,27.1,24.24,22.24,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,62,4.96,0,4.96,0,8,8,62,1,0,1,1,4,15,7,6,5,0,3,0,6,2,2,5,6,3,5,6,3,2,1,4,1,2,27,27.2,27.1,16.5,0.031,43.4,1264.4,420,23.8,50,5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,24.83,24.24,26.24
1,1.03,1.04,7/17/2017,11:00:00,1,1,2,6,1,2,1,2,26.4,24.65,22.65,79,31.5,138.5,1.1,25,15,5,23,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,86,6.88,0,6.88,0,8,8,86,2,2,0,2,6,6,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,2,1,3,6,1,26.5,26.3,26.4,17.74,0.044,57.3,594.94,420,19.8,85,2.5,2,14.105,16.785,4.700,117.494,11.600,129.094,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,09:00:00,1,1,2,6,1,1,1,2,26.45,24.65,22.65,58,31.5,138.5,1.1,25,2,0,10,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,76,6.08,0,6.08,0,8,8,76,2,1,0,1,0,5,1,1,5,0,4,1,1,2,1,5,6,3,5,6,3,2,1,3,6,1,26.5,26.4,26.45,17.74,0.027,49.5,645.52,420,20.9,81,4.3,2,10.357,12.325,3.451,86.276,11.600,97.876,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,11:50:00,1,1,2,6,1,1,1,2,27,24.65,22.65,58,31.5,138.5,1.1,25,0,0,23,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,86,6.88,0,6.88,0,8,8,86,2,2,0,2,6,6,7,6,5,0,3,1,6,2,2,5,6,3,5,6,3,2,1,3,6,1,27,27,27,17.74,0.01,56.7,744,420,20,85,2.5,2,10.376,12.348,3.457,86.434,11.600,98.034,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,11:30:00,1,1,2,6,1,1,1,2,26.65,24.65,22.65,58,31.5,138.5,1.1,25,0,0,23,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,86,6.88,0,6.88,0,8,8,86,2,2,0,2,6,6,7,6,5,0,3,1,6,2,2,1,5,3,5,6,3,2,1,3,6,1,26.5,26.8,26.65,17.74,0.018,56.9,748.61,420,20.1,85,2.5,2,10.364,12.333,3.453,86.333,11.600,97.933,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,12:00:00,1,1,2,6,1,1,1,1,27.05,24.65,22.65,58,31.5,138.5,1.1,25,0,0,23,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,86,6.88,0,6.88,0,8,8,86,2,2,0,2,6,6,7,6,5,0,3,1,6,2,2,5,6,3,5,6,3,2,1,3,6,1,27,27.1,27.05,17.74,0.04,56.7,751.91,420,20,86,2.5,2,10.378,12.350,3.458,86.449,11.600,98.049,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,11:40:00,1,1,2,6,1,1,1,2,26.7,24.65,22.65,58,31.5,138.5,1.1,25,0,0,23,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,86,6.88,0,6.88,0,8,8,86,2,2,0,2,6,6,7,6,5,0,3,1,6,2,2,5,6,3,5,6,3,2,1,3,6,1,26.5,26.9,26.7,17.74,0.029,57,757.53,420,20.1,85,2.5,2,10.366,12.335,3.454,86.348,11.600,97.948,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,11:10:00,1,1,2,6,1,1,1,2,26.55,24.65,22.65,58,31.5,138.5,1.1,25,0,0,23,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,86,6.88,0,6.88,0,8,8,86,2,2,0,2,6,6,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,2,1,3,6,1,26.5,26.6,26.55,17.74,0.029,58.7,771.44,420,19.8,86,3.5,2,10.361,12.329,3.452,86.305,11.600,97.905,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,10:20:00,1,1,2,6,1,2,1,2,27.05,24.65,22.65,79,31.5,138.5,1.1,25,3,0,10,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,76,6.08,0,6.08,0,8,8,76,2,1,0,1,5,5,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,2,1,3,6,1,27,27.1,27.05,17.74,0.037,54.9,835.71,420,19.5,86,3.5,2,14.136,16.821,4.710,117.749,11.600,129.349,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,11:20:00,1,1,2,6,1,1,1,2,26.65,24.65,22.65,58,31.5,138.5,1.1,25,0,0,23,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,86,6.88,0,6.88,0,8,8,86,2,2,0,2,6,6,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,2,1,3,6,1,26.5,26.8,26.65,17.74,0.023,57,838.17,420,20.1,85,2.5,2,10.364,12.333,3.453,86.333,11.600,97.933,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,10:10:00,1,1,2,6,1,1,1,2,27.05,24.65,22.65,58,31.5,138.5,1.1,25,0,2,11,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,76,6.08,0,6.08,0,8,8,76,2,1,0,1,5,5,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,2,1,3,6,1,27,27.1,27.05,17.74,0.03,55.9,858.54,420,19.5,85,2.5,2,10.378,12.350,3.458,86.449,11.600,98.049,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,09:50:00,1,1,2,6,1,1,1,2,27.05,24.65,22.65,58,31.5,138.5,1.1,25,0,0,11,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,76,6.08,0,6.08,0,8,8,76,2,1,0,1,5,5,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,2,1,3,6,1,27,27.1,27.05,17.74,0.076,55.4,883.52,420,19.7,84,3.5,2,10.378,12.350,3.458,86.449,11.600,98.049,2.400,7.680,25.08,24.65,26.65
1,1.03,1.04,7/17/2017,10:00:00,1,1,2,6,1,1,1,2,27.05,24.65,22.65,58,31.5,138.5,1.1,25,0,0,11,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,76,6.08,0,6.08,0,8,8,76,2,1,0,1,5,5,7,6,5,0,3,1,6,2,1,5,6,3,5,6,3,2,1,3,6,1,27,27.1,27.05,17.74,0.032,55.1,905.05,420,19.6,85,3.5,2,10.378,12.350,3.458,86.449,11.600,98.049,2.400,7.680,25.08,24.65,26.65
