School_Number,Classroom_Number,Time_Intervals,Date,Morning_Afternoon,Time ,Season ,Mode,Floor,Room_Orientation,Student_Ref_Num,Gender,Commuting_Type,Clothing_Level,Jumper_Cardigan,Clo_ Jumper,Clothing_Value,Fan_Status,Drink,TSV,TPV,TSVplusTPV,Air_Sensation_Vote,Air_Preference_Vote,Light_Sensation_Vote,Light_Preference_Vote,Comfortable_Level,Tiredness_Level,Temperature_Air,Temperature_Air_Average,Temperature_Radiant,Temperature_Radiant_Average,Air_Speed,Air_Speed_Average,Relative_Humidity,Relative_Humidity_Average,CO2,CO2_Average,CO2_10min,CO2_15min,Temperature_Operative,Temperature_Operative_Average,Temperature_Outdoor,TcomfortGriffiths,Temperature_Running_Mean,TcomfASHRAE,TcomfortCEN2TRM,UppermarginTcoCENTRM,LowermarginTcoCENTRM,Air_Speed_Outdoor,Relative_Humidity_Outdoor,Position,Daylight_Level,Exteriror_Door,AreaOfExteriorDoorOpen,AreaofOpenWindow,TotalOpenArea,PercentofOpenWindowAttheTimeOfSurvey
4,4.15,4.24,11/17/2017,1,11:25:00,2,2,1,0,15,1,1,2,1,0.25,0.74,2,3,0,1,1,2,2,2,2,2,2,24,23.50,24.2,23.70,0.048,0.067,38.6,40.7,1260.1,1173.40,1310.49,1268.11,24.10,23.60,6.4,24.10,8.5, ,23.37,25.37,21.37,0.8,70,2,7,3,0,0,0,0
4,4.15,4.24,11/17/2017,1,11:25:00,2,2,1,0,18,2,4,2,1,0.25,0.74,2,3,0,-1,-1,4,1,3,2,2,2,24,23.50,24.2,23.70,0.048,0.067,38.6,40.7,1260.1,1173.40,1310.49,1268.11,24.10,23.60,6.4,24.10,8.5, ,23.37,25.37,21.37,0.8,70,3,5,3,0,0,0,0
4,4.15,4.24,11/17/2017,1,11:25:00,2,2,1,0,23,1,4,2,1,0.25,0.74,2,4,1,-1,0,1,1,3,2,2,2,24,23.50,24.2,23.70,0.048,0.067,38.6,40.7,1260.1,1173.40,1310.49,1268.11,24.10,23.60,6.4,21.07,8.5, ,23.37,25.37,21.37,0.8,70,3,6,3,0,0,0,0
4,4.15,4.24,11/17/2017,1,11:25:00,2,2,1,0,25,1,4,3,2,0,0.47,2,3,0,2,2,3,1,2,1,2,3,24,23.50,24.2,23.70,0.048,0.067,38.6,40.7,1260.1,1173.40,1310.49,1268.11,24.10,23.60,6.4,24.10,8.5, ,23.37,25.37,21.37,0.8,70,3,7,3,0,0,0,0
4,4.15,4.24,11/17/2017,1,11:25:00,2,2,1,0,22,2,4,4,1,0.25,0.55,2,2,2,-2,0,3,1,2,3,2,3,24,23.50,24.2,23.70,0.048,0.067,38.6,40.7,1260.1,1173.40,1310.49,1268.11,24.10,23.60,6.4,18.04,8.5, ,23.37,25.37,21.37,0.8,70,3,7,3,0,0,0,0
4,4.15,4.24,11/17/2017,1,11:25:00,2,2,1,0,19,1,4,2,1,0.25,0.74,2,1,1,-1,0,2,2,2,2,2,3,24,23.50,24.2,23.70,0.048,0.067,38.6,40.7,1260.1,1173.40,1310.49,1268.11,24.10,23.60,6.4,21.07,8.5, ,23.37,25.37,21.37,0.8,70,3,6,3,0,0,0,0
4,4.15,4.24,11/17/2017,1,11:25:00,2,2,1,0,14,2,1,2,2,0,0.49,2,1,1,-1,0,2,2,2,2,2,3,24,23.50,24.2,23.70,0.048,0.067,38.6,40.7,1260.1,1173.40,1310.49,1268.11,24.10,23.60,6.4,21.07,8.5, ,23.37,25.37,21.37,0.8,70,2,6,3,0,0,0,0
4,4.15,4.24,11/17/2017,1,11:25:00,2,2,1,0,24,2,4,2,2,0,0.49,2,1,1,-1,0,3,1,2,2,2,2,24,23.50,24.2,23.70,0.048,0.067,38.6,40.7,1260.1,1173.40,1310.49,1268.11,24.10,23.60,6.4,21.07,8.5, ,23.37,25.37,21.37,0.8,70,3,7,3,0,0,0,0
4,4.15,4.24,11/17/2017,1,11:25:00,2,2,1,0,28,1,1,2,2,0,0.49,2,1,1,-2,-1,4,1,2,2,2,3,24,23.50,24.2,23.70,0.048,0.067,38.6,40.7,1260.1,1173.40,1310.49,1268.11,24.10,23.60,6.4,21.07,8.5, ,23.37,25.37,21.37,0.8,70,3,7,3,0,0,0,0
4,4.15,4.24,11/17/2017,1,11:25:00,2,2,1,0,7,1,1,3,2,0,0.47,2,3,0,1,1,5,1,4,1,3,2,24,23.50,24.2,23.70,0.048,0.067,38.6,40.7,1260.1,1173.40,1310.49,1268.11,24.10,23.60,6.4,24.10,7.2, ,23.25,25.25,21.25,0.8,70,2,5,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,15,2,1,2,1,0.25,0.74,2,2,-2,1,-1,2,1,5,1,1,3,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,27.76,5.9, ,23.13,25.13,21.13,3.5,92,3,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,2,2,1,2,1,0.25,0.74,2,2,0,-2,0,2,2,3,2,1,3,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,1,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,3,1,4,2,1,0.25,0.74,2,2,0,-1,-1,1,2,5,2,1,3,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,1,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,7,2,1,2,1,0.25,0.74,2,2,0,1,1,1,1,5,1,1,3,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,1,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,10,1,1,3,1,0.25,0.72,2,2,0,-2,-2,3,1,4,1,1,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,1,4,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,13,1,1,2,1,0.25,0.74,2,2,0,1,1,3,1,3,1,1,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,3,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,22,2,3,2,1,0.25,0.74,2,4,0,2,2,2,1,3,2,1,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,2,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,26,2,4,2,1,0.25,0.74,2,4,1,-1,0,2,2,5,1,1,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,18.67,5.9, ,23.13,25.13,21.13,3.5,92,1,4,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,19,1,1,2,1,0.25,0.74,2,1,-1,0,-1,3,1,2,2,1,1,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,24.73,5.9, ,23.13,25.13,21.13,3.5,92,2,4,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,21,2,1,2,1,0.25,0.74,2,1,-1,0,-1,3,1,2,1,1,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,24.73,5.9, ,23.13,25.13,21.13,3.5,92,2,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,1,2,1,2,1,0.25,0.74,2,1,0,2,2,4,1,3,1,1,1,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,1,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,11,1,4,1,1,0.25,0.64,2,2,0,2,2,1,1,5,1,1,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,1,4,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,25,2,1,2,1,0.25,0.74,2,1,0,0,0,1,2,3,2,1,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,1,4,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,23,1,1,3,1,0.25,0.72,2,1,2,-2,0,3,1,4,1,1,1,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,15.64,5.9, ,23.13,25.13,21.13,3.5,92,2,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,5,1,4,3,1,0.25,0.72,2,1,1,0,1,4,1,5,2,1,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,18.67,5.9, ,23.13,25.13,21.13,3.5,92,1,5,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,8,2,4,2,1,0.25,0.74,1,4,1,-1,0,1,1,5,1,1,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,18.67,5.9, ,23.13,25.13,21.13,3.5,92,1,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,24,1,1,2,1,0.25,0.74,1,2,1,2,3,4,2,2,2,1,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,18.67,5.9, ,23.13,25.13,21.13,3.5,92,1,4,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,12,1,4,1,1,0.25,0.64,2,1,1,0,1,3,1,5,2,1,3,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,18.67,5.9, ,23.13,25.13,21.13,3.5,92,3,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,14,2,1,2,1,0.25,0.74,2,4,-1,0,-1,4,1,3,3,2,1,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,24.73,5.9, ,23.13,25.13,21.13,3.5,92,3,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,18,1,1,2,1,0.25,0.74,2,3,0,0,0,2,2,3,2,2,3,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,3,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,27,2,4,2,1,0.25,0.74,2,4,0,0,0,2,2,3,2,2,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,1,4,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,17,2,4,2,1,0.25,0.74,2,4,1,-1,0,4,1,3,3,2,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,18.67,5.9, ,23.13,25.13,21.13,3.5,92,3,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,16,1,1,2,1,0.25,0.74,2,1,-1,1,0,1,2,3,2,2,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,24.73,5.9, ,23.13,25.13,21.13,3.5,92,3,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,4,2,1,2,1,0.25,0.74,2,1,-2,2,0,1,2,2,2,2,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,27.76,5.9, ,23.13,25.13,21.13,3.5,92,1,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,6,1,4,2,1,0.25,0.74,2,1,2,-2,0,4,1,5,2,2,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,15.64,5.9, ,23.13,25.13,21.13,3.5,92,1,5,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,20,1,1,3,1,0.25,0.72,2,1,2,-2,0,3,1,3,1,2,2,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,15.64,5.9, ,23.13,25.13,21.13,3.5,92,2,3,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,28,1,4,1,1,0.25,0.64,2,1,0,0,0,3,1,3,1,2,3,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,21.70,5.9, ,23.13,25.13,21.13,3.5,92,1,4,3,0,0,0,0
5,5.16,5.25,1/18/2018,1,12:15:00,3,2,2,11,9,2,1,2,1,0.25,0.74,2,4,-1,-2,-3,1,1,5,1,3,3,21.5,19.80,21.9,20.63,0.021,0.031,51.6,52.16363636,2105.9,1971.99,2093.20,2116.10,21.70,20.20,8,24.73,5.9, ,23.13,25.13,21.13,3.5,92,1,3,3,0,0,0,0
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,13,1,1,2,1,0.25,0.74,2,4,-1,0,0,2,2,3,1,1,3,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,25.83,5.9, ,23.13,25.13,21.13,2.5,81,3,6,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,14,2,1,2,1,0.25,0.74,2,4,-1,-2,-3,5,1,4,3,1,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,25.83,5.9, ,23.13,25.13,21.13,2.5,81,3,6,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,15,2,1,2,1,0.25,0.74,2,4,-1,0,-1,1,2,5,2,1,3,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,25.83,5.9, ,23.13,25.13,21.13,2.5,81,3,6,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,22,2,3,2,1,0.25,0.74,2,4,0,0,0,3,2,2,1,1,3,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,22.80,5.9, ,23.13,25.13,21.13,2.5,81,2,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,27,2,4,2,1,0.25,0.74,2,4,0,0,0,2,2,1,2,1,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,22.80,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,7,2,1,2,1,0.25,0.74,2,4,1,0,1,2,1,2,2,1,1,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,19.77,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,24,1,1,2,1,0.25,0.74,2,4,1,0,1,3,2,2,2,1,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,19.77,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,9,2,1,2,2,0,0.49,2,4,-1,-1,-2,2,1,1,1,1,3,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,25.83,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,19,1,1,2,1,0.25,0.74,2,1,-1,0,-1,2,2,1,2,1,3,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,25.83,5.9, ,23.13,25.13,21.13,2.5,81,2,10,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,8,2,4,2,1,0.25,0.74,2,1,0,1,1,1,2,2,2,1,1,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,22.80,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,11,1,4,1,1,0.25,0.64,2,4,0,1,1,1,1,1,1,1,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,22.80,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,26,2,4,2,1,0.25,0.74,2,1,0,0,0,1,2,2,2,1,3,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,22.80,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,23,1,1,3,1,0.25,0.72,2,1,1,-2,-1,4,1,2,1,1,1,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,19.77,5.9, ,23.13,25.13,21.13,2.5,81,2,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,25,2,1,2,1,0.25,0.74,2,1,1,-1,0,2,2,2,2,1,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,19.77,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,12,1,4,1,1,0.25,0.64,1,4,0,2,2,2,1,3,2,1,1,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,22.80,5.9, ,23.13,25.13,21.13,2.5,81,3,5,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,1,2,1,2,1,0.25,0.74,2,2,-1,2,1,4,1,1,1,2,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,25.83,5.9, ,23.13,25.13,21.13,2.5,81,1,9,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,6,1,4,2,1,0.25,0.74,2,4,1,-1,0,1,2,2,2,2,3,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,19.77,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,18,1,1,2,1,0.25,0.74,2,2,1,-1,0,3,1,4,3,2,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,19.77,5.9, ,23.13,25.13,21.13,2.5,81,3,6,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,21,2,1,2,1,0.25,0.74,2,4,1,-1,0,3,1,2,3,2,3,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,19.77,5.9, ,23.13,25.13,21.13,2.5,81,2,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,5,1,4,3,1,0.25,0.72,2,1,-2,1,-1,3,1,2,2,2,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,28.86,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,16,1,1,2,1,0.25,0.74,2,1,-1,1,0,1,2,3,2,2,1,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,25.83,5.9, ,23.13,25.13,21.13,2.5,81,3,6,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,28,1,4,1,1,0.25,0.64,2,4,-1,-1,-2,2,1,1,1,2,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,25.83,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,20,1,1,3,1,0.25,0.72,2,1,0,-2,-2,4,1,2,1,2,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,22.80,5.9, ,23.13,25.13,21.13,2.5,81,2,10,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,3,1,4,2,1,0.25,0.74,2,1,2,-2,0,2,1,1,2,2,1,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,16.74,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,17,2,4,2,1,0.25,0.74,2,1,1,-2,-1,3,1,3,3,2,1,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,19.77,5.9, ,23.13,25.13,21.13,2.5,81,3,6,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,2,2,1,2,1,0.25,0.74,2,2,2,1,3,4,1,1,2,3,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,16.74,5.9, ,23.13,25.13,21.13,2.5,81,1,9,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,4,2,1,2,1,0.25,0.74,2,1,2,-1,1,3,1,2,2,3,1,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,16.74,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.16,5.26,1/18/2018,2,15:10:00,3,2,2,11,10,1,1,3,3,0,0.47,2,1,2,-2,0,1,2,1,1,3,2,22.5,21.88,23.1,22.97,0.03,0.026,46.8,50.10769231,1545.9,2027.18,1444.80,1606.50,22.80,22.40,8.2,16.74,5.9, ,23.13,25.13,21.13,2.5,81,1,11,3,0,1.08,1.08,19
5,5.17,5.27,1/18/2018,1,12:10:00,3,2,2,6,12,2,4,2,1,0.25,0.74,2,2,-1,0,-1,2,2,3,1,1,2,21.5,20.88,21.7,21.03,0.013,0.009,36.2,36.925, , , , ,21.60,21.00,5.6,24.63,6.34, ,23.17,25.17,21.17,1.7,79,2,7,3,0,1.08,1.08,19
5,5.17,5.27,1/18/2018,1,12:10:00,3,2,2,6,13,2,4,2,1,0.25,0.74,2,2,-1,0,-1,2,1,2,2,1,2,21.5,20.88,21.7,21.03,0.013,0.009,36.2,36.925, , , , ,21.60,21.00,5.6,24.63,6.34, ,23.17,25.17,21.17,1.7,79,2,7,3,0,1.08,1.08,19
5,5.17,5.27,1/18/2018,1,12:10:00,3,2,2,6,24,1,4,3,1,0.25,0.72,2,3,-1,1,0,2,2,2,2,1,1,21.5,20.88,21.7,21.03,0.013,0.009,36.2,36.925, , , , ,21.60,21.00,5.6,24.63,6.34, ,23.17,25.17,21.17,1.7,79,3,5,3,0,1.08,1.08,19
5,5.17,5.27,1/18/2018,1,12:10:00,3,2,2,6,25,1,2,2,1,0.25,0.74,2,2,-1,1,0,2,2,3,2,1,2,21.5,20.88,21.7,21.03,0.013,0.009,36.2,36.925, , , , ,21.60,21.00,5.6,24.63,6.34, ,23.17,25.17,21.17,1.7,79,3,4,3,0,1.08,1.08,19
5,5.17,5.27,1/18/2018,1,12:10:00,3,2,2,6,8,2,4,2,1,0.25,0.74,2,2,0,0,0,2,1,2,2,1,2,21.5,20.88,21.7,21.03,0.013,0.009,36.2,36.925, , , , ,21.60,21.00,5.6,21.60,6.34, ,23.17,25.17,21.17,1.7,79,1,7,3,0,1.08,1.08,19
5,5.17,5.27,1/18/2018,1,12:10:00,3,2,2,6,10,1,1,2,1,0.25,0.74,2,2,0,0,0,2,1,2,2,1,2,21.5,20.88,21.7,21.03,0.013,0.009,36.2,36.925, , , , ,21.60,21.00,5.6,21.60,6.34, ,23.17,25.17,21.17,1.7,79,2,6,3,0,1.08,1.08,19
5,5.17,5.27,1/18/2018,1,12:10:00,3,2,2,6,26,1,1,2,1,0.25,0.74,2,4,0,-1,-1,3,1,3,2,1,1,21.5,20.88,21.7,21.03,0.013,0.009,36.2,36.925, , , , ,21.60,21.00,5.6,21.60,6.34, ,23.17,25.17,21.17,1.7,79,3,4,3,0,1.08,1.08,19
5,5.17,5.27,1/18/2018,1,12:10:00,3,2,2,6,11,1,1,2,1,0.25,0.74,2,1,-1,0,-1,2,1,2,1,1,2,21.5,20.88,21.7,21.03,0.013,0.009,36.2,36.925, , , , ,21.60,21.00,5.6,24.63,6.34, ,23.17,25.17,21.17,1.7,79,2,6,3,0,1.08,1.08,19
